#Wavelength[um] Fp[W/m2/m] Fp/Fstar[ppm] Fstar[W/m2/m]
3.212451374814701222e+00 1.133524270996055145e+11 2.350913210241117213e+03 9.581764425528721924e+11
3.225301180313960625e+00 1.119759234795031738e+11 2.355938665061913980e+03 9.445216888227397461e+11
3.238202385035215958e+00 1.109953083701586761e+11 2.375642436493394598e+03 9.284848236632009277e+11
3.251155194575356955e+00 1.111337309675690918e+11 2.409489820284077723e+03 9.165835544651851807e+11
3.264159815353658622e+00 1.101203347329084320e+11 2.422509760409458067e+03 9.033441766417714844e+11
3.277216454615073271e+00 1.090340701819252167e+11 2.439363898345015059e+03 8.882534319396739502e+11
3.290325320433533207e+00 1.083631002541947632e+11 2.492047755961783878e+03 8.641245086895743408e+11
3.303486621715267635e+00 1.076234354705126648e+11 2.511761673135684305e+03 8.514902585334669189e+11
3.316700568202128441e+00 1.064886527070896454e+11 2.513997584675578310e+03 8.417628176923314209e+11
3.329967370474937294e+00 1.066681094494526825e+11 2.538141142276301252e+03 8.351607793358188477e+11
3.343287239956836743e+00 1.046080995004644470e+11 2.527487368729250647e+03 8.224842306606126709e+11
3.356660388916663962e+00 1.043667222321118011e+11 2.556972718204937337e+03 8.111239252491480713e+11
3.370087030472330714e+00 1.036716013286387177e+11 2.587591672624072089e+03 7.961874429986324463e+11
3.383567378594220187e+00 1.023330037306663513e+11 2.589003017440268195e+03 7.854787263928808594e+11
3.397101648108596716e+00 1.015922740374614105e+11 2.630168929518164077e+03 7.675882189299511719e+11
3.410690054701031482e+00 1.008404370978034210e+11 2.639551563109504968e+03 7.591993561729978027e+11
3.424332814919834878e+00 9.999088347391062927e+10 2.647876728980237203e+03 7.504364230813538818e+11
3.438030146179514634e+00 9.909310360231245422e+10 2.660551531173626699e+03 7.401555800660678711e+11
3.451782266764232610e+00 9.840646975806745911e+10 2.682183664621353273e+03 7.290988293058582764e+11
3.465589395831289998e+00 9.762383879778332520e+10 2.700582877053173434e+03 7.183723917992442627e+11
3.479451753414614767e+00 9.660961769550492859e+10 2.715907441034541534e+03 7.068978494991514893e+11
3.493369560428273068e+00 9.518660653905541992e+10 2.720611501985330506e+03 6.952813438832086182e+11
3.507343038669985980e+00 9.527435832643804932e+10 2.767663010651775039e+03 6.840913277369423828e+11
3.521372410824665788e+00 9.377074960025109863e+10 2.766291152099911869e+03 6.736289791590911865e+11
3.535457900467964709e+00 9.309271184381269836e+10 2.793971404840394825e+03 6.621326241613913574e+11
3.549599732069836477e+00 9.226679420232981873e+10 2.803774910469750921e+03 6.539635581820197754e+11
3.563798130998116154e+00 9.138838249284754944e+10 2.818476879515078053e+03 6.443588178020886230e+11
3.578053323522108364e+00 9.063212667759419250e+10 2.842511826483811546e+03 6.336233195783852539e+11
3.592365536816196858e+00 8.988673675995642090e+10 2.856009643621454870e+03 6.254422371120195312e+11
3.606734998963461614e+00 8.891482173168249512e+10 2.865460193741782405e+03 6.166390789487941895e+11
3.621161938959315041e+00 8.804027102159873962e+10 2.882477802554281425e+03 6.069692102636116943e+11
3.635646586715152839e+00 8.731891692419078064e+10 2.906415446078687637e+03 5.970379112566866455e+11
3.650189173062013293e+00 8.647624850929022217e+10 2.935028706205994240e+03 5.855119315934729004e+11
3.664789929754260545e+00 8.567659525358113098e+10 2.950055006566026805e+03 5.771428869795301514e+11
3.679449089473277645e+00 8.468551863284161377e+10 2.973687124486413268e+03 5.659331594227766113e+11
3.694166885831170699e+00 8.399087711773838806e+10 2.979495919754971510e+03 5.601967481991152344e+11
3.708943553374495661e+00 8.331385929643630981e+10 2.993599929668538607e+03 5.530631902368153076e+11
3.723779327587993571e+00 8.255419772096261597e+10 3.015972494341776382e+03 5.439550921129055786e+11
3.738674444898345328e+00 8.130744757807490540e+10 3.082202626740783671e+03 5.242282290887144165e+11
3.753629142677938901e+00 8.087057885600224304e+10 3.057364062311927228e+03 5.256475653988303223e+11
3.768643659248651190e+00 7.987358760620414734e+10 3.049345802095049748e+03 5.205324115519254761e+11
3.783718233885645432e+00 7.925426184978713989e+10 3.072266358108896839e+03 5.126429887875266724e+11
3.798853106821188153e+00 7.832716774842596436e+10 3.080393457975018009e+03 5.053095342008970947e+11
3.814048519248473657e+00 7.740911547296733093e+10 3.110840304760172785e+03 4.944992642194285889e+11
3.829304713325467180e+00 7.653881181502192688e+10 3.109398100278420770e+03 4.891664344167339478e+11
3.844621932178768908e+00 7.585765494906799316e+10 3.122530246883269683e+03 4.827741644285662842e+11
3.860000419907484215e+00 7.510007232356187439e+10 3.147698168678091861e+03 4.741312010414744263e+11
3.875440421587113882e+00 7.428098698758781433e+10 3.161695645383369992e+03 4.668838661503129883e+11
3.890942183273462529e+00 7.339144603033184814e+10 3.179959766796901931e+03 4.586433292921354370e+11
3.906505952006555926e+00 7.267665033630258179e+10 3.188377902082584114e+03 4.529772323304386597e+11
3.922131975814582727e+00 7.187350178168627930e+10 3.196273041152542191e+03 4.468648502101141968e+11
3.937820503717840648e+00 7.109067554496717834e+10 3.212051288724441747e+03 4.398265397837056274e+11
3.953571785732711508e+00 7.031378985073323059e+10 3.237454552572421107e+03 4.316066108393244629e+11
3.969386072875642490e+00 6.944149801317808533e+10 3.229702544791812215e+03 4.272753289644650879e+11
3.985263617167145167e+00 6.861864005548601532e+10 3.250596272592559671e+03 4.194984258260816040e+11
4.001204671635814059e+00 6.776505483835823822e+10 3.259546934692059040e+03 4.131424466900425415e+11
4.017209490322357190e+00 6.700018701262299347e+10 3.282394021130056899e+03 4.056360676966399536e+11
4.033278328283646630e+00 6.612472840191198730e+10 3.277394407861605032e+03 4.009465259328954468e+11
4.049411441596781458e+00 6.488510247543139648e+10 3.328288128520879127e+03 3.874140268142531128e+11
4.065609087363168506e+00 6.451225734659317017e+10 3.335062688948597497e+03 3.844054166995753174e+11
4.081871523712622185e+00 6.339010947700167847e+10 3.310446688103369524e+03 3.805276029713948364e+11
4.098199009807472315e+00 6.289735179626995087e+10 3.310413350186956450e+03 3.775734060373332520e+11
4.114591805846702144e+00 6.205037539005275726e+10 3.323102986156594397e+03 3.710666081454829102e+11
4.131050173070089038e+00 6.110833966498641968e+10 3.317305436126071072e+03 3.660718090750133667e+11
4.147574373762369149e+00 6.076253775827577209e+10 3.359385070728629671e+03 3.594408048268087158e+11
4.164164671257418959e+00 5.968246267103678131e+10 3.350966373307927824e+03 3.539385988144172974e+11
4.180821329942449260e+00 5.915653967628694916e+10 3.379492596466582654e+03 3.478584238620888062e+11
4.197544615262219558e+00 5.849207003295264435e+10 3.395335553138228533e+03 3.423462319694910278e+11
4.214334793723269357e+00 5.761438481577218628e+10 3.385809418639380510e+03 3.381580123964952393e+11
4.231192132898162761e+00 5.721264728787328339e+10 3.402270401572821811e+03 3.341754014245700073e+11
4.248116901429755288e+00 5.581814337038227844e+10 3.375566662718832958e+03 3.286093827485957642e+11
4.265109369035473996e+00 5.524671124582529449e+10 3.388189257318888394e+03 3.240335889492329712e+11
4.282169806511615384e+00 5.465257389367788696e+10 3.404734991850036749e+03 3.189911012077092285e+11
4.299298485737661935e+00 5.439729722399217224e+10 3.482224928104361879e+03 3.104357747128223877e+11
4.316495679680612874e+00 5.426008893194214630e+10 3.516937988811320338e+03 3.065964008281302490e+11
4.333761662399335357e+00 5.379820937740807343e+10 3.541855996868803231e+03 3.018479167670729980e+11
4.351096709048932532e+00 5.333468564483132172e+10 3.593196859260470774e+03 2.949714548525767212e+11
4.368501095885127583e+00 5.308445989652542877e+10 3.639893740080495718e+03 2.898210726837933350e+11
4.385975100268668214e+00 5.262871988277803040e+10 3.652519476216818020e+03 2.863396752648787231e+11
4.403519000669743555e+00 5.202492084555992889e+10 3.697453487445984592e+03 2.796146813542166138e+11
4.421133076672422391e+00 5.142858712153216553e+10 3.699212406769034260e+03 2.762781798772363892e+11
4.438817608979111817e+00 5.071586539034017944e+10 3.698306416859483306e+03 2.725161290274750977e+11
4.456572879415028332e+00 5.030053832175713348e+10 3.721637356044468561e+03 2.685900020652972717e+11
4.474399170932688463e+00 4.976915758992723083e+10 3.770963185678640002e+03 2.622764272933063660e+11
4.492296767616419828e+00 4.906353522258744049e+10 3.755007074003307025e+03 2.596565844595315552e+11
4.510265954686884626e+00 4.821894582321138000e+10 3.732472472880375335e+03 2.567274812196846313e+11
4.528307018505633330e+00 4.776916061895904541e+10 3.786054917324309372e+03 2.507332689409277039e+11
4.546420246579655711e+00 4.741114188068354034e+10 3.802913175940608653e+03 2.477509149486111755e+11
4.564605927565974497e+00 4.696594707002324677e+10 3.829649708443788768e+03 2.437110914382574463e+11
4.582864351276237258e+00 4.637968406995001221e+10 3.836749225429039143e+03 2.402235793932610779e+11
4.601195808681342925e+00 4.571822783907236481e+10 3.851323704188295778e+03 2.359014589905454407e+11
4.619600591916067422e+00 4.487514534483419037e+10 3.819485902034086848e+03 2.334813623744156189e+11
4.638078994283731937e+00 4.459620577273894501e+10 3.855853805807290883e+03 2.298415878398440857e+11
4.656631310260867629e+00 4.346901008766130829e+10 3.873458178714854057e+03 2.230140069279805603e+11
4.675257835501911430e+00 4.302826212161949921e+10 3.850645585711180047e+03 2.220606054746698914e+11
4.693958866843916944e+00 4.284891106131670380e+10 3.874010225506674033e+03 2.198013161881107178e+11
4.712734702311292878e+00 4.195778307595344543e+10 3.853534865440222347e+03 2.163737154154820557e+11
4.731585641120538810e+00 4.126589009176638031e+10 3.841762765638667133e+03 2.134577542635226746e+11
4.750511983685020923e+00 4.104506832358322906e+10 3.877304803787982564e+03 2.103692708266159363e+11
4.769514031619761063e+00 4.025619195786753845e+10 3.865216986202897715e+03 2.069712739334059448e+11
4.788592087746240011e+00 3.956004563404648590e+10 3.856566924613881838e+03 2.038483373500377502e+11
4.807746456097224730e+00 3.920439760095880127e+10 3.878929644643562369e+03 2.008510675722816772e+11
4.826977441921613377e+00 3.889066640666585541e+10 3.906611751529767844e+03 1.978319331471719360e+11
4.846285351689299858e+00 3.836039099403033447e+10 3.912139714691516929e+03 1.948587582490256348e+11
4.865670493096057925e+00 3.785407851490697479e+10 3.921887547703205655e+03 1.918089215524273987e+11
4.885133175068442135e+00 3.741319671256136322e+10 3.933559937812768112e+03 1.890124045909826660e+11
4.904673707768715474e+00 3.702461281441844940e+10 3.951356310208804643e+03 1.862068245140645142e+11
4.924292402599791174e+00 3.660226642605419922e+10 3.964601994433181517e+03 1.834677118919633179e+11
4.943989572210189642e+00 3.598505839303448486e+10 3.963668546569084356e+03 1.804164542440594177e+11
4.963765530499030021e+00 3.560988631626771545e+10 3.986060657773129151e+03 1.775325314848327332e+11
4.983620592621027079e+00 3.526575304251857758e+10 4.000285380070047722e+03 1.751916685295764465e+11
5.003555074991511198e+00 3.478591626994577026e+10 6.912811413739695243e-36 1.000000000000000076e+50
5.023569295291476777e+00 3.434480727590444183e+10 6.825152279938277143e-36 1.000000000000000076e+50
5.043663572472643075e+00 3.402180993094619751e+10 6.760964816382399248e-36 1.000000000000000076e+50
5.063838226762532813e+00 3.348821099856711197e+10 6.654925672221738965e-36 1.000000000000000076e+50
5.084093579669583640e+00 3.313577450788443756e+10 6.584887931185878945e-36 1.000000000000000076e+50
5.104429953988261381e+00 3.258320661032799530e+10 6.475079190215770432e-36 1.000000000000000076e+50
5.124847673804215020e+00 3.240624255742922592e+10 6.439912109515436836e-36 1.000000000000000076e+50
5.145347064499431688e+00 3.148531912359459686e+10 6.256902124233185986e-36 1.000000000000000076e+50
5.165928452757428957e+00 3.133563138521059418e+10 6.227155513611580336e-36 1.000000000000000076e+50
5.186592166568458673e+00 3.080086395812844467e+10 6.120884161006057188e-36 1.000000000000000076e+50
5.207338535234733001e+00 3.070953080271767044e+10 6.102734031675641672e-36 1.000000000000000076e+50
5.228167889375671784e+00 2.989887542298047638e+10 5.941637002689277051e-36 1.000000000000000076e+50
5.249080560933174766e+00 2.961302203913041687e+10 5.884830951665631130e-36 1.000000000000000076e+50
5.270076883176907145e+00 2.907647203176431656e+10 5.778205356807661110e-36 1.000000000000000076e+50
5.291157190709615321e+00 2.899120948897187805e+10 5.761261606514980744e-36 1.000000000000000076e+50
5.312321819472453299e+00 2.825851241205038834e+10 5.615656796888831801e-36 1.000000000000000076e+50
5.333571106750343738e+00 2.816542262137850952e+10 5.597157581215873396e-36 1.000000000000000076e+50
5.354905391177344320e+00 2.751841939207576370e+10 5.468582232688553629e-36 1.000000000000000076e+50
5.376325012742054099e+00 2.734297368690306854e+10 5.433716884775976691e-36 1.000000000000000076e+50
5.397830312793021612e+00 2.673302972391114044e+10 5.312506117855482624e-36 1.000000000000000076e+50
5.419421634044193858e+00 2.630052301436761475e+10 5.226556468145245381e-36 1.000000000000000076e+50
5.441099320580370602e+00 2.603498326195595551e+10 5.173787231968509246e-36 1.000000000000000076e+50
5.462863717862692425e+00 2.573445978291134262e+10 5.114065874626221194e-36 1.000000000000000076e+50
5.484715172734142996e+00 2.539309161401508331e+10 5.046227679538275759e-36 1.000000000000000076e+50
5.506654033425078865e+00 2.517222843512730789e+10 5.002336770009198819e-36 1.000000000000000076e+50
5.528680649558780580e+00 2.440841987997058487e+10 4.850549349576600520e-36 1.000000000000000076e+50
5.550795372157015350e+00 2.425054449933251572e+10 4.819175654407724054e-36 1.000000000000000076e+50
5.572998553645643227e+00 2.393232572973569870e+10 4.755937810521012423e-36 1.000000000000000076e+50
5.595290547860225949e+00 2.375431960761660385e+10 4.720563645207920518e-36 1.000000000000000076e+50
5.617671710051667766e+00 2.333144925188593292e+10 4.636528974424999310e-36 1.000000000000000076e+50
5.640142396891874021e+00 2.308631233063418579e+10 4.587814279259066301e-36 1.000000000000000076e+50
5.662702966479441713e+00 2.283244799430104828e+10 4.537365233497940510e-36 1.000000000000000076e+50
5.685353778345359821e+00 2.241499415188098526e+10 4.454406956240078985e-36 1.000000000000000076e+50
5.708095193458740724e+00 2.223690251505662537e+10 4.419015797065851637e-36 1.000000000000000076e+50
5.730927574232576482e+00 2.174933168445572662e+10 4.322123561236017820e-36 1.000000000000000076e+50
5.753851284529505783e+00 2.170502596585616684e+10 4.313318932522138176e-36 1.000000000000000076e+50
5.776866689667624399e+00 2.127633055170764542e+10 4.228126680320227944e-36 1.000000000000000076e+50
5.799974156426294769e+00 2.114047732123610687e+10 4.201129324410173695e-36 1.000000000000000076e+50
5.823174053051999977e+00 2.078329878751022339e+10 4.130149223569295918e-36 1.000000000000000076e+50
5.846466749264207508e+00 2.049365549615285110e+10 4.072590025333132781e-36 1.000000000000000076e+50
5.869852616261264977e+00 2.031461752012141800e+10 4.037010805438550203e-36 1.000000000000000076e+50
5.893332026726310069e+00 2.004116802829521179e+10 3.982669710798167783e-36 1.000000000000000076e+50
5.916905354833215114e+00 1.986717320639926529e+10 3.948092688839051922e-36 1.000000000000000076e+50
5.940572976252548543e+00 1.951254854433216476e+10 3.877620104690131581e-36 1.000000000000000076e+50
5.964335268157558545e+00 1.934293079375593567e+10 3.843912913737991634e-36 1.000000000000000076e+50
5.988192609230189589e+00 1.909242430734023285e+10 3.794131154790723618e-36 1.000000000000000076e+50
6.012145379667110490e+00 1.892239407138243866e+10 3.760341992915881883e-36 1.000000000000000076e+50
6.036193961185778889e+00 1.853268369361628723e+10 3.682897019882292387e-36 1.000000000000000076e+50
6.060338737030522616e+00 1.837930007330790329e+10 3.652415947228627396e-36 1.000000000000000076e+50
6.084580091978644134e+00 1.831254169965444946e+10 3.639149427417188652e-36 1.000000000000000076e+50
6.108918412346558746e+00 1.791400655135516739e+10 3.559950756881665615e-36 1.000000000000000076e+50
6.133354085995945226e+00 1.788801920744783020e+10 3.554786436753331178e-36 1.000000000000000076e+50
6.157887502339929320e+00 1.757442990621948624e+10 3.492468581333468301e-36 1.000000000000000076e+50
6.182519052349287669e+00 1.732739701632390213e+10 3.443377110877802973e-36 1.000000000000000076e+50
6.207249128558685491e+00 1.717231616684037018e+10 3.412558757322216673e-36 1.000000000000000076e+50
6.232078125072920471e+00 1.693578575858509445e+10 3.365554386553456412e-36 1.000000000000000076e+50
6.257006437573212843e+00 1.668720585575662231e+10 3.316155486833123040e-36 1.000000000000000076e+50
6.282034463323505236e+00 1.650924305208936691e+10 3.280789929954719963e-36 1.000000000000000076e+50
6.307162601176800720e+00 1.628598159526537132e+10 3.236422424007651119e-36 1.000000000000000076e+50
6.332391251581507063e+00 1.608466288912846565e+10 3.196415478703040106e-36 1.000000000000000076e+50
6.357720816587833390e+00 1.585894757838852882e+10 3.151560332033037396e-36 1.000000000000000076e+50
6.383151699854184180e+00 1.560612823608186913e+10 3.101318952115107588e-36 1.000000000000000076e+50
6.408684306653601226e+00 1.533321965660860062e+10 3.047085349974224818e-36 1.000000000000000076e+50
6.434319043880215361e+00 1.516592401449470329e+10 3.013839618704727322e-36 1.000000000000000076e+50
6.460056320055736379e+00 1.485836384563775444e+10 2.952719899184131296e-36 1.000000000000000076e+50
6.485896545335958052e+00 1.445043813000243568e+10 2.871655093499018320e-36 1.000000000000000076e+50
6.511840131517302233e+00 1.436774756624497604e+10 2.855222458276325882e-36 1.000000000000000076e+50
6.537887492043371829e+00 1.406082837350513840e+10 2.794230116369817128e-36 1.000000000000000076e+50
6.564039042011545533e+00 1.383358705852431107e+10 2.749071715375507694e-36 1.000000000000000076e+50
6.590295198179591196e+00 1.359654981129615784e+10 2.701966623320309266e-36 1.000000000000000076e+50
6.616656378972309405e+00 1.342913843562049866e+10 2.668697892964615602e-36 1.000000000000000076e+50
6.643123004488199257e+00 1.312909770147673607e+10 2.609072468828013938e-36 1.000000000000000076e+50
6.669695496506150789e+00 1.297124502878007507e+10 2.577703286281870307e-36 1.000000000000000076e+50
6.696374278492176479e+00 1.280709816578180885e+10 2.545083294350125540e-36 1.000000000000000076e+50
6.723159775606144528e+00 1.279080032737428093e+10 2.541844515687848615e-36 1.000000000000000076e+50
6.750052414708568094e+00 1.253060606043804169e+10 2.490137558070047844e-36 1.000000000000000076e+50
6.777052624367403411e+00 1.230568046215027428e+10 2.445439346557669473e-36 1.000000000000000076e+50
6.804160834864871887e+00 1.222696130234195328e+10 2.429795926324604666e-36 1.000000000000000076e+50
6.831377478204331055e+00 1.205597000831778908e+10 2.395815778732471448e-36 1.000000000000000076e+50
6.858702988117148180e+00 1.193490936158634949e+10 2.371758070607564501e-36 1.000000000000000076e+50
6.886137800069615622e+00 1.171608579356958771e+10 2.328272481588066930e-36 1.000000000000000076e+50
6.913682351269895499e+00 1.159094175193470955e+10 2.303403303134873906e-36 1.000000000000000076e+50
6.941337080674975013e+00 1.147435653208548737e+10 2.280234971670126695e-36 1.000000000000000076e+50
6.969102428997675069e+00 1.134217865445544243e+10 2.253967998161819005e-36 1.000000000000000076e+50
6.996978838713665994e+00 1.119408148722075462e+10 2.224537472886652710e-36 1.000000000000000076e+50
7.024966754068519670e+00 1.108560179731031609e+10 2.202979908246053489e-36 1.000000000000000076e+50
7.053066621084793653e+00 1.090608246801466942e+10 2.167305031697982892e-36 1.000000000000000076e+50
7.081278887569133929e+00 1.072735854048297119e+10 2.131788220912781804e-36 1.000000000000000076e+50
7.109604003119409654e+00 1.051300115110968781e+10 2.089190170702464058e-36 1.000000000000000076e+50
7.138042419131887861e+00 1.047684939906163216e+10 2.082005934351029533e-36 1.000000000000000076e+50
7.166594588808414379e+00 1.039484720012883568e+10 2.065710094036363474e-36 1.000000000000000076e+50
7.195260967163648047e+00 1.021862278859519005e+10 2.030689998145376227e-36 1.000000000000000076e+50
7.224042011032302923e+00 1.007634786861713600e+10 2.002416495642786173e-36 1.000000000000000076e+50
7.252938179076432235e+00 9.942076880905258179e+09 1.975733570024676490e-36 1.000000000000000076e+50
7.281949931792737196e+00 9.837564020201717377e+09 1.954964311260656344e-36 1.000000000000000076e+50
7.311077731519908696e+00 9.670520652704851151e+09 1.921768713120856870e-36 1.000000000000000076e+50
7.340322042445988515e+00 9.563136434352256775e+09 1.900428845442146608e-36 1.000000000000000076e+50
7.369683330615771411e+00 9.414691016533554077e+09 1.870929114267864243e-36 1.000000000000000076e+50
7.399162063938235612e+00 9.368096993421195984e+09 1.861669743541975295e-36 1.000000000000000076e+50
7.428758712193988423e+00 9.144137806838516235e+09 1.817163581645696580e-36 1.000000000000000076e+50
7.458473747042765112e+00 9.112869446777708054e+09 1.810949794587742081e-36 1.000000000000000076e+50
7.488307642030935796e+00 8.976393948789777756e+09 1.783828778919631622e-36 1.000000000000000076e+50
7.518260872599060285e+00 8.790395063935737610e+09 1.746866256380797665e-36 1.000000000000000076e+50
7.548333916089456253e+00 8.782092295450260162e+09 1.745216293438708297e-36 1.000000000000000076e+50
7.578527251753813587e+00 8.603332593597146988e+09 1.709692373421843417e-36 1.000000000000000076e+50
7.608841360760829176e+00 8.420043943296386719e+09 1.673268440702188607e-36 1.000000000000000076e+50
7.639276726203872769e+00 8.388664550360584259e+09 1.667032588699341018e-36 1.000000000000000076e+50
7.669833833108687493e+00 8.212425330953517914e+09 1.632009550122135555e-36 1.000000000000000076e+50
7.700513168441122325e+00 8.168402471293087959e+09 1.623261132389956580e-36 1.000000000000000076e+50
7.731315221114887670e+00 8.076566346254610062e+09 1.605011050706522772e-36 1.000000000000000076e+50
7.762240481999347352e+00 7.921969024574533463e+09 1.574288785938497518e-36 1.000000000000000076e+50
7.793289443927344351e+00 7.871145183465713501e+09 1.564188847038492566e-36 1.000000000000000076e+50
7.824462601703054077e+00 7.786083201205671310e+09 1.547284953023471934e-36 1.000000000000000076e+50
7.855760452109866065e+00 7.665080542352478027e+09 1.523238768506668224e-36 1.000000000000000076e+50
7.887183493918306532e+00 7.497440266822767258e+09 1.489924550157747448e-36 1.000000000000000076e+50
7.918732227893980458e+00 7.430958830060407639e+09 1.476713064472383528e-36 1.000000000000000076e+50
7.950407156805555431e+00 7.331355432190095901e+09 1.456919435915874196e-36 1.000000000000000076e+50
7.982208785432777454e+00 7.183443777736037254e+09 1.427525776562461027e-36 1.000000000000000076e+50
8.014137620574508958e+00 7.165195393498926163e+09 1.423899376790274855e-36 1.000000000000000076e+50
8.046194171056805899e+00 7.021704598000368118e+09 1.395384250116839531e-36 1.000000000000000076e+50
8.078378947741034821e+00 6.918277643018022537e+09 1.374830787349265032e-36 1.000000000000000076e+50
8.110692463531997021e+00 6.813345994899003029e+09 1.353978305294440178e-36 1.000000000000000076e+50
8.143135233386125549e+00 6.743626150399895668e+09 1.340123268874600820e-36 1.000000000000000076e+50
8.175707774319670662e+00 6.642086862436289787e+09 1.319944931661035389e-36 1.000000000000000076e+50
8.208410605416949224e+00 6.511555886423080444e+09 1.294005237739265910e-36 1.000000000000000076e+50
8.241244247838615422e+00 6.461164964735735893e+09 1.283991330504914757e-36 1.000000000000000076e+50
8.274209224829968790e+00 6.314459680728055000e+09 1.254837406431900908e-36 1.000000000000000076e+50
8.307306061729288871e+00 6.289725416670763969e+09 1.249922103883627517e-36 1.000000000000000076e+50
8.340535285976207192e+00 6.156230613455250740e+09 1.223393425087823141e-36 1.000000000000000076e+50
8.373897427120111203e+00 6.063031175595823288e+09 1.204872419839920487e-36 1.000000000000000076e+50
8.407393016828594412e+00 6.025438753328167915e+09 1.197401887118995825e-36 1.000000000000000076e+50
8.441022588895906509e+00 5.915347013341132164e+09 1.175523968744358319e-36 1.000000000000000076e+50
8.474786679251490540e+00 5.889882857072484016e+09 1.170463618781771615e-36 1.000000000000000076e+50
8.508685825968495209e+00 5.787828202064746857e+09 1.150182865545662025e-36 1.000000000000000076e+50
8.542720569272368891e+00 5.711657339418733597e+09 1.135045854215916020e-36 1.000000000000000076e+50
8.576891451549458978e+00 5.609451313681345940e+09 1.114735019917702812e-36 1.000000000000000076e+50
8.611199017355655627e+00 5.571050255401952744e+09 1.107103791465548347e-36 1.000000000000000076e+50
8.645643813425078150e+00 5.503980819337608337e+09 1.093775455953533831e-36 1.000000000000000076e+50
8.680226388678779159e+00 5.411554968089749336e+09 1.075408181264759125e-36 1.000000000000000076e+50
8.714947294233493125e+00 5.354241826833032608e+09 1.064018659885987542e-36 1.000000000000000076e+50
8.749807083410427566e+00 5.232565920411025047e+09 1.039838684629222846e-36 1.000000000000000076e+50
8.784806311744070229e+00 5.202877680343160629e+09 1.033938906017604356e-36 1.000000000000000076e+50
8.819945536991047774e+00 5.133870439147261620e+09 1.020225481283645332e-36 1.000000000000000076e+50
8.855225319139009343e+00 5.063347672592894554e+09 1.006210884635325405e-36 1.000000000000000076e+50
8.890646220415566958e+00 5.014677930362339020e+09 9.965390178089846836e-37 1.000000000000000076e+50
8.926208805297228821e+00 4.956806542412745476e+09 9.850385591738747211e-37 1.000000000000000076e+50
8.961913640518417878e+00 4.843922269337169647e+09 9.626056962504750263e-37 1.000000000000000076e+50
8.997761295080492161e+00 4.813409652264586449e+09 9.565420937877547327e-37 1.000000000000000076e+50
9.033752340260813085e+00 4.752450319622045517e+09 9.444279851009184628e-37 1.000000000000000076e+50
9.069887349621856387e+00 4.691421320434207916e+09 9.323000319695158745e-37 1.000000000000000076e+50
9.106166899020346150e+00 4.617192080417098045e+09 9.175488684917024697e-37 1.000000000000000076e+50
9.142591566616424359e+00 4.563558332002861977e+09 9.068905323615744136e-37 1.000000000000000076e+50
9.179161932882891506e+00 4.504166770688915253e+09 8.950879781397789572e-37 1.000000000000000076e+50
9.215878580614422333e+00 4.429419485296163559e+09 8.802338663895156983e-37 1.000000000000000076e+50
9.252742094936881045e+00 4.354765255195569038e+09 8.653982469992277850e-37 1.000000000000000076e+50
9.289753063316627646e+00 4.312021193243227005e+09 8.569039576138124163e-37 1.000000000000000076e+50
9.326912075569895322e+00 4.250893982360174656e+09 8.447564874191718649e-37 1.000000000000000076e+50
9.364219723872173162e+00 4.220955748605964661e+09 8.388070289545082078e-37 1.000000000000000076e+50
9.401676602767663482e+00 4.129370800987588882e+09 8.206068623609360382e-37 1.000000000000000076e+50
9.439283309178733816e+00 4.076783158220384598e+09 8.101564129801655126e-37 1.000000000000000076e+50
9.477040442415447075e+00 4.041677054937835217e+09 8.031799725845676592e-37 1.000000000000000076e+50
9.514948604185111236e+00 3.973091405178838730e+09 7.895503283689754500e-37 1.000000000000000076e+50
9.553008398601852136e+00 3.946612045122538567e+09 7.842882326114499424e-37 1.000000000000000076e+50
9.591220432196260859e+00 3.862824024271532059e+09 7.676375058524159649e-37 1.000000000000000076e+50
9.629585313925044687e+00 3.802398704526942253e+09 7.556295185748130026e-37 1.000000000000000076e+50
9.668103655180747324e+00 3.761128482627330780e+09 7.474281172150999362e-37 1.000000000000000076e+50
9.706776069801470896e+00 3.702410095986420155e+09 7.357593392470931392e-37 1.000000000000000076e+50
9.745603174080676112e+00 3.670807559463968277e+09 7.294791431619816718e-37 1.000000000000000076e+50
9.784585586776998412e+00 3.621768589892506599e+09 7.197339018424501734e-37 1.000000000000000076e+50
9.823723929124106746e+00 3.558679423029661655e+09 7.071965430622935299e-37 1.000000000000000076e+50
9.863018824840601440e+00 3.508248850971467972e+09 6.971747563305608382e-37 1.000000000000000076e+50
9.902470900139965337e+00 3.429447092436549664e+09 6.815149217125610522e-37 1.000000000000000076e+50
9.942080783740523842e+00 3.420578908214191914e+09 6.797525968499434328e-37 1.000000000000000076e+50
9.981849106875488431e+00 3.362803475025811672e+09 6.682712067701467475e-37 1.000000000000000076e+50
1.002177650330298952e+01 3.320260239078183174e+09 6.598168264182260481e-37 1.000000000000000076e+50
1.006186360931619994e+01 3.263353098183586597e+09 6.485079872303579502e-37 1.000000000000000076e+50
1.010211106375346723e+01 3.212611647443078041e+09 6.384244213094065166e-37 1.000000000000000076e+50
1.014251950800847979e+01 3.183034730440289497e+09 6.325467653105402418e-37 1.000000000000000076e+50
1.018308958604051284e+01 3.149157707457621098e+09 6.258145731980545703e-37 1.000000000000000076e+50
