#Wavelength[um] Fp[W/m2/m] Fp/Fstar[ppm] Fstar[W/m2/m]
9.942080783740523842e+00 4.611077663655695915e+09 9.163337845005673305e-37 1.000000000000000076e+50
9.981849106875488431e+00 4.575620998453914642e+09 9.092876788870784876e-37 1.000000000000000076e+50
1.002177650330298952e+01 4.470756101588574409e+09 8.884484619371524955e-37 1.000000000000000076e+50
1.006186360931619994e+01 4.433911272286831856e+09 8.811264942029164182e-37 1.000000000000000076e+50
1.010211106375346723e+01 4.386034673967508316e+09 8.716122444489493919e-37 1.000000000000000076e+50
1.014251950800847979e+01 4.303422442686590195e+09 8.551951758030779167e-37 1.000000000000000076e+50
1.018308958604051284e+01 4.204161228156146049e+09 8.354695474360437978e-37 1.000000000000000076e+50
1.022382194438467451e+01 4.187629875308792591e+09 8.321843637496081661e-37 1.000000000000000076e+50
1.026471723216221399e+01 4.105559105636852264e+09 8.158748967538297600e-37 1.000000000000000076e+50
1.030577610109086173e+01 4.066567819760862350e+09 8.081263756584458466e-37 1.000000000000000076e+50
1.034699920549522467e+01 4.024327807870715141e+09 7.997322533347804093e-37 1.000000000000000076e+50
1.038838720231720458e+01 3.933554994109786510e+09 7.816934775798362396e-37 1.000000000000000076e+50
1.042994075112647501e+01 3.887283858467860222e+09 7.724982724827502629e-37 1.000000000000000076e+50
1.047166051413097954e+01 3.832410478140089035e+09 7.615935912060918173e-37 1.000000000000000076e+50
1.051354715618750468e+01 3.797264079591035843e+09 7.546091431565903849e-37 1.000000000000000076e+50
1.055560134481225454e+01 3.735022243041634560e+09 7.422401696107487183e-37 1.000000000000000076e+50
1.059782375019150358e+01 3.693929486122375488e+09 7.340740348782589109e-37 1.000000000000000076e+50
1.064021504519226902e+01 3.617780768732998371e+09 7.189414243520349918e-37 1.000000000000000076e+50
1.068277590537303823e+01 3.549309261687195301e+09 7.053344630821623213e-37 1.000000000000000076e+50
1.072550700899452991e+01 3.543873909130137920e+09 7.042543257385735334e-37 1.000000000000000076e+50
1.076840903703050856e+01 3.496675959148454189e+09 6.948749399892785146e-37 1.000000000000000076e+50
1.081148267317863088e+01 3.429870697035159588e+09 6.815991022953422308e-37 1.000000000000000076e+50
1.085472860387134553e+01 3.329748580470797539e+09 6.617023916615654748e-37 1.000000000000000076e+50
1.089814751828683015e+01 3.358919377933452606e+09 6.674993417859453457e-37 1.000000000000000076e+50
1.094174010835997635e+01 3.285976774338971615e+09 6.530038643989814609e-37 1.000000000000000076e+50
1.098550706879341909e+01 3.270426196101283073e+09 6.499135845886831280e-37 1.000000000000000076e+50
1.102944909706859100e+01 3.217682457613709450e+09 6.394321151747175928e-37 1.000000000000000076e+50
1.107356689345686540e+01 3.154328443520059586e+09 6.268421247793462552e-37 1.000000000000000076e+50
1.111786116103069233e+01 3.123427603094346523e+09 6.207013728517170555e-37 1.000000000000000076e+50
1.116233260567481622e+01 3.063038331815141201e+09 6.087005492848820430e-37 1.000000000000000076e+50
1.120698193609751492e+01 3.043976840018972874e+09 6.049125651757700395e-37 1.000000000000000076e+50
1.125180986384190440e+01 2.982619711893405437e+09 5.927194048079584435e-37 1.000000000000000076e+50
1.129681710329727373e+01 2.948450591014808178e+09 5.859291657073402038e-37 1.000000000000000076e+50
1.134200437171046083e+01 2.886215413307453156e+09 5.735615154360945900e-37 1.000000000000000076e+50
1.138737238919730466e+01 2.857952951850327015e+09 5.679450738674705809e-37 1.000000000000000076e+50
1.143292187875409383e+01 2.825120207866762161e+09 5.614204055047724146e-37 1.000000000000000076e+50
1.147865356626910938e+01 2.771030787705898762e+09 5.506715162661230723e-37 1.000000000000000076e+50
1.152456818053418530e+01 2.747487273489541054e+09 5.459928448023215669e-37 1.000000000000000076e+50
1.157066645325632237e+01 2.713881984488358498e+09 5.393146528706603890e-37 1.000000000000000076e+50
1.161694911906934635e+01 2.674782433120608330e+09 5.315446167770414200e-37 1.000000000000000076e+50
1.166341691554562487e+01 2.625057533265320301e+09 5.216630643522263332e-37 1.000000000000000076e+50
1.171007058320780736e+01 2.596993629240219593e+09 5.160860809962805820e-37 1.000000000000000076e+50
1.175691086554063958e+01 2.569135284085848331e+09 5.105499472099349647e-37 1.000000000000000076e+50
1.180393850900279951e+01 2.513156275936314106e+09 4.994255506736198946e-37 1.000000000000000076e+50
1.185115426303881137e+01 2.493895926033346176e+09 4.955980486004061712e-37 1.000000000000000076e+50
1.189855888009096674e+01 2.434154814921451569e+09 4.837260302939456854e-37 1.000000000000000076e+50
1.194615311561133097e+01 2.407425992670101166e+09 4.784143603036803198e-37 1.000000000000000076e+50
1.199393772807377623e+01 2.362943998659275532e+09 4.695747013590170409e-37 1.000000000000000076e+50
1.204191347898607134e+01 2.336342649973494530e+09 4.642883634805229795e-37 1.000000000000000076e+50
1.209008113290201614e+01 2.291748804022243023e+09 4.554264768226545781e-37 1.000000000000000076e+50
1.213844145743362368e+01 2.277387963577436447e+09 4.525726269781551238e-37 1.000000000000000076e+50
1.218699522326335938e+01 2.226920498242572308e+09 4.425435086510125429e-37 1.000000000000000076e+50
1.223574320415641381e+01 2.211279853571177006e+09 4.394353304399334039e-37 1.000000000000000076e+50
1.228468617697303777e+01 2.157074799676942348e+09 4.286634619534281218e-37 1.000000000000000076e+50
1.233382492168093059e+01 2.144865650482742786e+09 4.262372057281571159e-37 1.000000000000000076e+50
1.238316022136765504e+01 2.096706174639563799e+09 4.166667412992501988e-37 1.000000000000000076e+50
1.243269286225312520e+01 2.100955575861725330e+09 4.175112011387484695e-37 1.000000000000000076e+50
1.248242363370213859e+01 2.041642881172625065e+09 4.057243196420918054e-37 1.000000000000000076e+50
1.253235332823694748e+01 2.024735356960253954e+09 4.023643815152258525e-37 1.000000000000000076e+50
1.258248274154989410e+01 1.985421172442252398e+09 3.945516925709730296e-37 1.000000000000000076e+50
1.263281267251609385e+01 1.949534173598661184e+09 3.874200691494224529e-37 1.000000000000000076e+50
1.268334392320615756e+01 1.946175638479172707e+09 3.867526461691773202e-37 1.000000000000000076e+50
1.273407729889898299e+01 1.875301448800240755e+09 3.726682131604263268e-37 1.000000000000000076e+50
1.278501360809457665e+01 1.887542762751794577e+09 3.751008613087973407e-37 1.000000000000000076e+50
1.283615366252695544e+01 1.855878620014639139e+09 3.688084225637294527e-37 1.000000000000000076e+50
1.288749827717706253e+01 1.806314353020931005e+09 3.589587918129141424e-37 1.000000000000000076e+50
1.293904827028577031e+01 1.810363748613797188e+09 3.597635056475558061e-37 1.000000000000000076e+50
1.299080446336691352e+01 1.751688901952057123e+09 3.481033801371308040e-37 1.000000000000000076e+50
1.304276768122038099e+01 1.743054629412423611e+09 3.463875392405410857e-37 1.000000000000000076e+50
1.309493875194526424e+01 1.706284343807470560e+09 3.390803851600260895e-37 1.000000000000000076e+50
1.314731850695304693e+01 1.704470394878420115e+09 3.387199091914365797e-37 1.000000000000000076e+50
1.319990778098085649e+01 1.664852854185168266e+09 3.308469359639001549e-37 1.000000000000000076e+50
1.325270741210477965e+01 1.641408575160523415e+09 3.261879849570961323e-37 1.000000000000000076e+50
1.330571824175319939e+01 1.623558237146271706e+09 3.226406866940160205e-37 1.000000000000000076e+50
1.335894111472021173e+01 1.594809759647511005e+09 3.169276618641146197e-37 1.000000000000000076e+50
1.341237687917909227e+01 1.568818203522342920e+09 3.117625046651894757e-37 1.000000000000000076e+50
1.346602638669580898e+01 1.561666063102258444e+09 3.103411996305612145e-37 1.000000000000000076e+50
1.351989049224258999e+01 1.512979939952124119e+09 3.006660775152997949e-37 1.000000000000000076e+50
1.357397005421156067e+01 1.500965388636837959e+09 2.982784926427682318e-37 1.000000000000000076e+50
1.362826593442840917e+01 1.476857784194040775e+09 2.934877226697469272e-37 1.000000000000000076e+50
1.368277899816612297e+01 1.450106251394315004e+09 2.881715395386804366e-37 1.000000000000000076e+50
1.373751011415878942e+01 1.449344754186963081e+09 2.880202114395249750e-37 1.000000000000000076e+50
1.379246015461542463e+01 1.410548780785462141e+09 2.803105037044797050e-37 1.000000000000000076e+50
1.384762999523388416e+01 1.398537998286243200e+09 2.779236677877762493e-37 1.000000000000000076e+50
1.390302051521481808e+01 1.359206499930921316e+09 2.701075381610554065e-37 1.000000000000000076e+50
1.395863259727567751e+01 1.354546194755923271e+09 2.691814216673792330e-37 1.000000000000000076e+50
1.401446712766477987e+01 1.333280922117925882e+09 2.649554924646678653e-37 1.000000000000000076e+50
1.407052499617543972e+01 1.301285636211006165e+09 2.585972474816455183e-37 1.000000000000000076e+50
1.412680709616014063e+01 1.305222353634932280e+09 2.593795694112907896e-37 1.000000000000000076e+50
1.418331432454478147e+01 1.291365960734158754e+09 2.566259656178933373e-37 1.000000000000000076e+50
1.424004758184296193e+01 1.253806939324210882e+09 2.491620704634079779e-37 1.000000000000000076e+50
1.429700777217033369e+01 1.224493549787064791e+09 2.433367838101754359e-37 1.000000000000000076e+50
1.435419580325901379e+01 1.221217139640566349e+09 2.426856810684495882e-37 1.000000000000000076e+50
1.441161258647204946e+01 1.191562113570252657e+09 2.367925028895919306e-37 1.000000000000000076e+50
1.446925903681793812e+01 1.194389240909878016e+09 2.373543221612131863e-37 1.000000000000000076e+50
1.452713607296521126e+01 1.158190541155737400e+09 2.301607561536057388e-37 1.000000000000000076e+50
1.458524461725707155e+01 1.140082394768022060e+09 2.265622250682303177e-37 1.000000000000000076e+50
1.464358559572609764e+01 1.139849419962093115e+09 2.265159272825103545e-37 1.000000000000000076e+50
1.470215993810900557e+01 1.123535586780144453e+09 2.232739700677896739e-37 1.000000000000000076e+50
1.476096857786143879e+01 1.086338009890907764e+09 2.158819027699810217e-37 1.000000000000000076e+50
1.482001245217288599e+01 1.082024012923223495e+09 2.150246061777158563e-37 1.000000000000000076e+50
1.487929250198157760e+01 1.059812315180312872e+09 2.106105991846504719e-37 1.000000000000000076e+50
1.493880967198950316e+01 1.049964448696467757e+09 2.086535875221654735e-37 1.000000000000000076e+50
1.499856491067746056e+01 1.032934161147286773e+09 2.052692533210577517e-37 1.000000000000000076e+50
1.505855917032016933e+01 1.008908698333508015e+09 2.004948068965155256e-37 1.000000000000000076e+50
1.511879340700144958e+01 9.965940774242306948e+08 1.980475908646906089e-37 1.000000000000000076e+50
1.517926858062945605e+01 9.854561265685003996e+08 1.958342079196023796e-37 1.000000000000000076e+50
1.523998565495197433e+01 9.686132209461743832e+08 1.924871110852680166e-37 1.000000000000000076e+50
1.530094559757178274e+01 9.595559999943513870e+08 1.906872200061700961e-37 1.000000000000000076e+50
1.536214937996206764e+01 9.517217625374994278e+08 1.891303656260983752e-37 1.000000000000000076e+50
1.542359797748191674e+01 9.277005924405518770e+08 1.843567722692653767e-37 1.000000000000000076e+50
1.548529236939184450e+01 9.132046024724130630e+08 1.814760649126566524e-37 1.000000000000000076e+50
1.554723353886941339e+01 9.052530752776783705e+08 1.798959021961749204e-37 1.000000000000000076e+50
1.560942247302489072e+01 8.780249303533171415e+08 1.744850045918849164e-37 1.000000000000000076e+50
1.567186016291699069e+01 8.741024276475563049e+08 1.737055074740172467e-37 1.000000000000000076e+50
1.573454760356865556e+01 8.661539830465743542e+08 1.721259573442247194e-37 1.000000000000000076e+50
1.579748579398293096e+01 8.443552963442206383e+08 1.677940257351453399e-37 1.000000000000000076e+50
1.586067573715886247e+01 8.349957665961824656e+08 1.659340585125663958e-37 1.000000000000000076e+50
1.592411844010749888e+01 8.157542421454927921e+08 1.621102975166429232e-37 1.000000000000000076e+50
1.598781491386792730e+01 8.223333477441916466e+08 1.634177265325109836e-37 1.000000000000000076e+50
1.605176617352340074e+01 8.006228937979090214e+08 1.591033289276677230e-37 1.000000000000000076e+50
1.611597323821749228e+01 7.899880702064347267e+08 1.569899296618341460e-37 1.000000000000000076e+50
1.618043713117036120e+01 7.788847223895153999e+08 1.547834231859407293e-37 1.000000000000000076e+50
1.624515887969504391e+01 7.676215306559998989e+08 1.525451518186904509e-37 1.000000000000000076e+50
1.631013951521382310e+01 7.464902546547712088e+08 1.483458510213622132e-37 1.000000000000000076e+50
1.637538007327468037e+01 7.318538026126930714e+08 1.454372304190482738e-37 1.000000000000000076e+50
1.644088159356778078e+01 7.231875935163819790e+08 1.437150429484082267e-37 1.000000000000000076e+50
1.650664511994205341e+01 7.204206303073697090e+08 1.431651797594031092e-37 1.000000000000000076e+50
1.657267170042182158e+01 7.109262090216130018e+08 1.412784062927591542e-37 1.000000000000000076e+50
1.663896238722350418e+01 7.015852692251510620e+08 1.394221333477274747e-37 1.000000000000000076e+50
1.670551823677240222e+01 6.849557428042156696e+08 1.361174401737532712e-37 1.000000000000000076e+50
1.677234030971949608e+01 6.712086788290612698e+08 1.333855627088793064e-37 1.000000000000000076e+50
1.683942967095837062e+01 6.626899109221389294e+08 1.316926754046903312e-37 1.000000000000000076e+50
1.690678738964220429e+01 6.550408642169114351e+08 1.301726229513413188e-37 1.000000000000000076e+50
1.697441453920077237e+01 6.385927784727827311e+08 1.269039864726058440e-37 1.000000000000000076e+50
1.704231219735757108e+01 6.258625026550649405e+08 1.243741696556543951e-37 1.000000000000000076e+50
1.711048144614700561e+01 6.304262373732317686e+08 1.252810952402560124e-37 1.000000000000000076e+50
1.717892337193159236e+01 6.141043863975857496e+08 1.220375446940458292e-37 1.000000000000000076e+50
1.724763906541932101e+01 6.126524286186267138e+08 1.217490052107456031e-37 1.000000000000000076e+50
1.731662962168099895e+01 6.022272381242898703e+08 1.196772651628363953e-37 1.000000000000000076e+50
1.738589614016772344e+01 5.894863822813917398e+08 1.171453458364021746e-37 1.000000000000000076e+50
1.745543972472839300e+01 5.769507314050289392e+08 1.146542057501585164e-37 1.000000000000000076e+50
1.752526148362730751e+01 5.676142817568597794e+08 1.127988251072909551e-37 1.000000000000000076e+50
1.759536252956181812e+01 5.627914575246738195e+08 1.118404121064662578e-37 1.000000000000000076e+50
1.766574397968006238e+01 5.530365271867071390e+08 1.099018691266801155e-37 1.000000000000000076e+50
1.773640695559878466e+01 5.454274774221467972e+08 1.083897650426025397e-37 1.000000000000000076e+50
1.780735258342117433e+01 5.328861977515655160e+08 1.058975063774312173e-37 1.000000000000000076e+50
1.787858199375486024e+01 5.238138667098523378e+08 1.040946125543191354e-37 1.000000000000000076e+50
1.795009632172988034e+01 5.223174501866536140e+08 1.037972380323717327e-37 1.000000000000000076e+50
1.802189670701679702e+01 5.088664102816583514e+08 1.011241877823699745e-37 1.000000000000000076e+50
1.809398429384486562e+01 5.043189242950568199e+08 1.002204912177013457e-37 1.000000000000000076e+50
1.816636023102024211e+01 5.049367608544530869e+08 1.003432704363505346e-37 1.000000000000000076e+50
1.823902567194432578e+01 4.844767049255393744e+08 9.627735746589517700e-38 1.000000000000000076e+50
1.831198177463210186e+01 4.811321641447764039e+08 9.561271550264892447e-38 1.000000000000000076e+50
1.838522970173062987e+01 4.744216228074106574e+08 9.427916699441561554e-38 1.000000000000000076e+50
1.845877062053754969e+01 4.610266042083345056e+08 9.161724954655036215e-38 1.000000000000000076e+50
1.853260570301970134e+01 4.648013588810126781e+08 9.236738552062852333e-38 1.000000000000000076e+50
1.860673612583178027e+01 4.569944441927309632e+08 9.081596084219126102e-38 1.000000000000000076e+50
1.868116307033510637e+01 4.455772925057588816e+08 8.854709387081046773e-38 1.000000000000000076e+50
1.875588772261644976e+01 4.386919717696602941e+08 8.717881242603266411e-38 1.000000000000000076e+50
1.883091127350691352e+01 4.293370928487511873e+08 8.531976943642811662e-38 1.000000000000000076e+50
1.890623491860094063e+01 4.241714015183913708e+08 8.429322036664783745e-38 1.000000000000000076e+50
1.898185985827534594e+01 4.206299880862715244e+08 8.358945499780284792e-38 1.000000000000000076e+50
1.905778729770844748e+01 4.072787212163045406e+08 8.093623208740526997e-38 1.000000000000000076e+50
1.913401844689928311e+01 3.990870823145854473e+08 7.930835330860297870e-38 1.000000000000000076e+50
1.921055452068688041e+01 4.073831261680206060e+08 8.095697990201716417e-38 1.000000000000000076e+50
1.928739673876962968e+01 3.908093250266188979e+08 7.766336070250448707e-38 1.000000000000000076e+50
1.936454632572470658e+01 3.864748619401986003e+08 7.680199699244096365e-38 1.000000000000000076e+50
1.944200451102760141e+01 3.847641670303137302e+08 7.646204012004729187e-38 1.000000000000000076e+50
1.951977252907171589e+01 3.714661587543787956e+08 7.381940099343873272e-38 1.000000000000000076e+50
1.959785161918800256e+01 3.754694547896392345e+08 7.461495371973093175e-38 1.000000000000000076e+50
1.967624302566475691e+01 3.640591994516468048e+08 7.234745722137633292e-38 1.000000000000000076e+50
1.991079942767366973e+01 3.459817076719769239e+08 6.875501795553886962e-38 1.000000000000000076e+50
2.030901541622714390e+01 3.222252365149341226e+08 6.403402674489568934e-38 1.000000000000000076e+50
2.071519572455168756e+01 2.964130048079755902e+08 5.890450568892395525e-38 1.000000000000000076e+50
2.112949963904272010e+01 2.761626577118845582e+08 5.488026698692391645e-38 1.000000000000000076e+50
2.155208963182357707e+01 2.536327489996530414e+08 5.040302370007717435e-38 1.000000000000000076e+50
2.198313142446004420e+01 2.368860905529460907e+08 4.707505353094250156e-38 1.000000000000000076e+50
2.242279405294924643e+01 2.194488953820045888e+08 4.360985684427552125e-38 1.000000000000000076e+50
2.287124993400822959e+01 2.017257658035452962e+08 4.008783800520263290e-38 1.000000000000000076e+50
2.332867493268839709e+01 1.872606963204183578e+08 3.721327530438079548e-38 1.000000000000000076e+50
2.379524843134216638e+01 1.727776952296187282e+08 3.433514915502925176e-38 1.000000000000000076e+50
2.427115339996900900e+01 1.603953909714127779e+08 3.187448278820777285e-38 1.000000000000000076e+50
2.475657646796839018e+01 1.481594658961179852e+08 2.944290554120448281e-38 1.000000000000000076e+50
2.525170799732775961e+01 1.372762484123930335e+08 2.728014434049678928e-38 1.000000000000000076e+50
2.575674215727431715e+01 1.271247190186063051e+08 2.526278743905122088e-38 1.000000000000000076e+50
2.627187700041980278e+01 1.182873679484967589e+08 2.350658987706665543e-38 1.000000000000000076e+50
2.679731454042819649e+01 1.094074975049973577e+08 2.174194267680338050e-38 1.000000000000000076e+50
2.733326083123676042e+01 1.011206041577354223e+08 2.009513451252083312e-38 1.000000000000000076e+50
2.787992604786149542e+01 9.398654893770606816e+07 1.867742344898111947e-38 1.000000000000000076e+50
2.843752456881871993e+01 8.690615779771263897e+07 1.727037674920579618e-38 1.000000000000000076e+50
2.900627506019509738e+01 8.019670885538767278e+07 1.593704532655530079e-38 1.000000000000000076e+50
2.958640056139899599e+01 7.432656403968141973e+07 1.477050413881092080e-38 1.000000000000000076e+50
3.017812857262697435e+01 6.927142013337549567e+07 1.376592354296213102e-38 1.000000000000000076e+50
3.078169114407952023e+01 6.413301227019340545e+07 1.274479636466945596e-38 1.000000000000000076e+50
3.139732496696110431e+01 5.916093894804146141e+07 1.175672392338038370e-38 1.000000000000000076e+50
3.202527146630033172e+01 5.511659891427444667e+07 1.095301475184351438e-38 1.000000000000000076e+50
3.266577689562632969e+01 5.086851102343980223e+07 1.010881590336577876e-38 1.000000000000000076e+50
3.331909243353885586e+01 4.756860205778593570e+07 9.453043372176691011e-39 1.000000000000000076e+50
3.398547428220963695e+01 4.355547831106822938e+07 8.655537639518202053e-39 1.000000000000000076e+50
3.466518376785383282e+01 4.019375747806764394e+07 7.987481580168374711e-39 1.000000000000000076e+50
3.535848744321090464e+01 3.761929700294803828e+07 7.475873387400875912e-39 1.000000000000000076e+50
3.606565719207512188e+01 3.455898189339806885e+07 6.867714008910828515e-39 1.000000000000000076e+50
3.678697033591662802e+01 3.191536391297646984e+07 6.342362530260401899e-39 1.000000000000000076e+50
3.752270974263496583e+01 2.972215676528179646e+07 5.906518688010423362e-39 1.000000000000000076e+50
3.827316393748766643e+01 2.718913934907165915e+07 5.403146243539056478e-39 1.000000000000000076e+50
3.903862721623740839e+01 2.533413101121791452e+07 5.034510767302464854e-39 1.000000000000000076e+50
3.981939976056215613e+01 2.325596590869911760e+07 4.621528590008508531e-39 1.000000000000000076e+50
4.061578775577340394e+01 2.141383185163573548e+07 4.255451547895102466e-39 1.000000000000000076e+50
4.142810351088887444e+01 1.989439098513505235e+07 3.953501526428416931e-39 1.000000000000000076e+50
4.225666558110664539e+01 1.818319213700131699e+07 3.613444509193045782e-39 1.000000000000000076e+50
4.310179889272878029e+01 1.689823242618443444e+07 3.358091621944104241e-39 1.000000000000000076e+50
4.396383487058335504e+01 1.562578677846977115e+07 3.105225584763274915e-39 1.000000000000000076e+50
4.484311156799503095e+01 1.429546074559002370e+07 2.840857300980807301e-39 1.000000000000000076e+50
4.573997379935492091e+01 1.327345415592498332e+07 2.637759623083571474e-39 1.000000000000000076e+50
4.665477327534202345e+01 1.222228970132102631e+07 2.428867565070375107e-39 1.000000000000000076e+50
4.758786874084886165e+01 1.132403583132986724e+07 2.250362575961447573e-39 1.000000000000000076e+50
4.853962611566583973e+01 1.052072899093844369e+07 2.090725881274443874e-39 1.000000000000000076e+50
4.951041863797915710e+01 9.666772501014163718e+06 1.921023863809234864e-39 1.000000000000000076e+50
5.050062701073873939e+01 8.868630977329527959e+06 1.762413643745154822e-39 1.000000000000000076e+50
5.151063955095351332e+01 8.299952751183241606e+06 1.649403386894576205e-39 1.000000000000000076e+50
5.254085234197258103e+01 7.618597369765722193e+06 1.514001426488393587e-39 1.000000000000000076e+50
5.359166938881203635e+01 7.019651993868554942e+06 1.394976347528901959e-39 1.000000000000000076e+50
5.466350277658827395e+01 6.485521048769219778e+06 1.288831479443183359e-39 1.000000000000000076e+50
5.575677283212004198e+01 6.019976475453582592e+06 1.196316399057004570e-39 1.000000000000000076e+50
5.687190828876244098e+01 5.562121817180361599e+06 1.105329492661224161e-39 1.000000000000000076e+50
5.800934645453768468e+01 5.123839216394193470e+06 1.018232032250909016e-39 1.000000000000000076e+50
5.916953338362844050e+01 4.752171696021614596e+06 9.443726157844903248e-40 1.000000000000000076e+50
6.035292405130100946e+01 4.347701241118898615e+06 8.639944548220411642e-40 1.000000000000000076e+50
6.155998253232701956e+01 4.029035163639659993e+06 8.006677199309615884e-40 1.000000000000000076e+50
6.279118218297357146e+01 3.674328241447129287e+06 7.301787886854308217e-40 1.000000000000000076e+50
6.404700582663303976e+01 3.461896798359011300e+06 6.879634710545570955e-40 1.000000000000000076e+50
6.532794594316570169e+01 3.191727910679508466e+06 6.342743126062050821e-40 1.000000000000000076e+50
6.663450486202900436e+01 2.956530571822287515e+06 5.875348552949104275e-40 1.000000000000000076e+50
6.796719495926959098e+01 2.696849431246610824e+06 5.359298684210867577e-40 1.000000000000000076e+50
6.932653885845499531e+01 2.488620133316506166e+06 4.945496196952573150e-40 1.000000000000000076e+50
7.071306963562409464e+01 2.308825589902154636e+06 4.588200513780740462e-40 1.000000000000000076e+50
7.212733102833657028e+01 2.130718211652451660e+06 4.234257639980532822e-40 1.000000000000000076e+50
7.356987764890331505e+01 1.972152379815149354e+06 3.919148593075516650e-40 1.000000000000000076e+50
7.504127520188137623e+01 1.822596334113672841e+06 3.621944192393345075e-40 1.000000000000000076e+50
7.654210070591901172e+01 1.674942920731036458e+06 3.328520786958722363e-40 1.000000000000000076e+50
7.807294272003738911e+01 1.540338847061629640e+06 3.061029607604145421e-40 1.000000000000000076e+50
7.963440157443814371e+01 1.427777916996766347e+06 2.837343539928011530e-40 1.000000000000000076e+50
8.122708960592690630e+01 1.326840446162459208e+06 2.636756125457556225e-40 1.000000000000000076e+50
8.285163139804545551e+01 1.223313322726425948e+06 2.431022438592287277e-40 1.000000000000000076e+50
8.450866402600635752e+01 1.128925862773847766e+06 2.243451495969795185e-40 1.000000000000000076e+50
8.619883730652648524e+01 1.051706293080660049e+06 2.089997345561134282e-40 1.000000000000000076e+50
8.792281405265701721e+01 9.555866081816295628e+05 1.898984048772066244e-40 1.000000000000000076e+50
8.968127033371015955e+01 8.833668967977092834e+05 1.755465838333813847e-40 1.000000000000000076e+50
9.147489574038435478e+01 8.152416249462871347e+05 1.620084279554662406e-40 1.000000000000000076e+50
9.330439365519204387e+01 7.522456634727297351e+05 1.494895913632515390e-40 1.000000000000000076e+50
9.517048152829590890e+01 7.014786451597225387e+05 1.394009445410059686e-40 1.000000000000000076e+50
9.707389115886181230e+01 6.442182477941737743e+05 1.280219046619896748e-40 1.000000000000000076e+50
9.901536898203904968e+01 5.954181824724882608e+05 1.183241394535323222e-40 1.000000000000000076e+50
